"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/16/2025","AQS","211110051","3","5.3","ug/m3 LC","29","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/17/2025","AQS","211110051","3","4.1","ug/m3 LC","23","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/18/2025","AQS","211110051","3","7.1","ug/m3 LC","39","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/19/2025","AQS","211110051","3","4.6","ug/m3 LC","26","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/20/2025","AQS","211110051","3","7.2","ug/m3 LC","40","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/21/2025","AQS","211110051","3","10.4","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/22/2025","AQS","211110051","3","11.7","ug/m3 LC","56","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/23/2025","AQS","211110051","3","12","ug/m3 LC","56","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/24/2025","AQS","211110051","3","11.6","ug/m3 LC","56","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/25/2025","AQS","211110051","3","12.2","ug/m3 LC","57","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/26/2025","AQS","211110051","3","13","ug/m3 LC","58","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/27/2025","AQS","211110051","3","9","ug/m3 LC","50","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/28/2025","AQS","211110051","3","7.1","ug/m3 LC","39","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/29/2025","AQS","211110051","3","6.6","ug/m3 LC","37","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"06/30/2025","AQS","211110051","3","8","ug/m3 LC","44","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/01/2025","AQS","211110051","3","4.8","ug/m3 LC","27","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/02/2025","AQS","211110051","3","7.9","ug/m3 LC","44","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/03/2025","AQS","211110051","3","10.5","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/04/2025","AQS","211110051","3","20.2","ug/m3 LC","72","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/05/2025","AQS","211110051","3","23","ug/m3 LC","77","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/06/2025","AQS","211110051","3","13.2","ug/m3 LC","59","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/07/2025","AQS","211110051","3","8.4","ug/m3 LC","47","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/08/2025","AQS","211110051","3","10.1","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/09/2025","AQS","211110051","3","10.9","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/10/2025","AQS","211110051","3","8.8","ug/m3 LC","49","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/11/2025","AQS","211110051","3","8.9","ug/m3 LC","49","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/12/2025","AQS","211110051","3","9.2","ug/m3 LC","51","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/13/2025","AQS","211110051","3","7","ug/m3 LC","39","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/14/2025","AQS","211110051","3","5.6","ug/m3 LC","31","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/15/2025","AQS","211110051","3","6","ug/m3 LC","33","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/16/2025","AQS","211110051","3","5.7","ug/m3 LC","32","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/17/2025","AQS","211110051","3","6.4","ug/m3 LC","36","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/18/2025","AQS","211110051","3","5.9","ug/m3 LC","33","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/19/2025","AQS","211110051","3","4.6","ug/m3 LC","26","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/20/2025","AQS","211110051","3","9.3","ug/m3 LC","51","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/21/2025","AQS","211110051","3","6.3","ug/m3 LC","35","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/22/2025","AQS","211110051","3","10.2","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/23/2025","AQS","211110051","3","12.7","ug/m3 LC","58","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/24/2025","AQS","211110051","3","9.6","ug/m3 LC","52","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/25/2025","AQS","211110051","3","10.8","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/26/2025","AQS","211110051","3","6","ug/m3 LC","33","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/27/2025","AQS","211110051","3","5.1","ug/m3 LC","28","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/28/2025","AQS","211110051","3","6.2","ug/m3 LC","34","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/29/2025","AQS","211110051","3","6.7","ug/m3 LC","37","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/30/2025","AQS","211110051","3","10.3","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"07/31/2025","AQS","211110051","3","9.9","ug/m3 LC","52","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/01/2025","AQS","211110051","3","21.5","ug/m3 LC","74","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/02/2025","AQS","211110051","3","15.5","ug/m3 LC","63","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/03/2025","AQS","211110051","3","5.5","ug/m3 LC","31","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/04/2025","AQS","211110051","3","5","ug/m3 LC","28","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/05/2025","AQS","211110051","3","6.1","ug/m3 LC","34","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/06/2025","AQS","211110051","3","7.5","ug/m3 LC","42","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/07/2025","AQS","211110051","3","9.5","ug/m3 LC","52","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/08/2025","AQS","211110051","3","9.6","ug/m3 LC","52","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/09/2025","AQS","211110051","3","8.3","ug/m3 LC","46","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/10/2025","AQS","211110051","3","8.6","ug/m3 LC","48","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/11/2025","AQS","211110051","3","10.7","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/12/2025","AQS","211110051","3","6.6","ug/m3 LC","37","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/13/2025","AQS","211110051","3","6.3","ug/m3 LC","35","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/14/2025","AQS","211110051","3","10.1","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/15/2025","AQS","211110051","3","13.1","ug/m3 LC","58","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/16/2025","AQS","211110051","3","11.4","ug/m3 LC","55","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/17/2025","AQS","211110051","3","10.1","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/18/2025","AQS","211110051","3","8.2","ug/m3 LC","46","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/19/2025","AQS","211110051","3","8.5","ug/m3 LC","47","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/20/2025","AQS","211110051","3","4.3","ug/m3 LC","24","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/21/2025","AQS","211110051","3","4","ug/m3 LC","22","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/22/2025","AQS","211110051","3","5.5","ug/m3 LC","31","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/23/2025","AQS","211110051","3","7.3","ug/m3 LC","41","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/24/2025","AQS","211110051","3","5.5","ug/m3 LC","31","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/25/2025","AQS","211110051","3","4.8","ug/m3 LC","27","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/26/2025","AQS","211110051","3","4.6","ug/m3 LC","26","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/27/2025","AQS","211110051","3","5.7","ug/m3 LC","32","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/28/2025","AQS","211110051","3","6.6","ug/m3 LC","37","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/29/2025","AQS","211110051","3","7","ug/m3 LC","39","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/30/2025","AQS","211110051","3","6.3","ug/m3 LC","35","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"08/31/2025","AQS","211110051","3","7.4","ug/m3 LC","41","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/01/2025","AQS","211110051","3","7.2","ug/m3 LC","40","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/02/2025","AQS","211110051","3","7.4","ug/m3 LC","41","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/03/2025","AQS","211110051","3","7.2","ug/m3 LC","40","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/04/2025","AQS","211110051","3","10","ug/m3 LC","53","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/05/2025","AQS","211110051","3","13.9","ug/m3 LC","60","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/06/2025","AQS","211110051","3","6.3","ug/m3 LC","35","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/07/2025","AQS","211110051","3","4.9","ug/m3 LC","27","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/08/2025","AQS","211110051","3","6.4","ug/m3 LC","36","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/09/2025","AQS","211110051","3","8.2","ug/m3 LC","46","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/10/2025","AQS","211110051","3","8.9","ug/m3 LC","49","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/11/2025","AQS","211110051","3","10.8","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/12/2025","AQS","211110051","3","10.9","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/13/2025","AQS","211110051","3","10.6","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/14/2025","AQS","211110051","3","8.9","ug/m3 LC","49","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/15/2025","AQS","211110051","3","10.6","ug/m3 LC","54","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
"09/16/2025","AQS","211110051","3","13.6","ug/m3 LC","59","Watson Lane","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.0609100009161","-85.89804"
